tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1089,@MockBrandASupport,False,2019-02-13 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1088.0
2954,cust_MockBrandB_252,True,2019-09-21 12:00:00,Does MockBrandB support exporting my data to CSV?,2955.0,
1723,@MockBrandASupport,False,2019-09-19 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1722.0
2325,cust_MockBrandA_1262,True,2019-02-10 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",2326.0,
2094,@MockBrandASupport,False,2019-01-12 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2093.0
1135,cust_MockBrandA_616,True,2019-08-16 12:00:00,I have been transferred between 4 different agents and none of you are resolving my case.,1136.0,
2939,cust_MockBrandB_244,True,2019-01-26 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2940.0,
2976,@MockBrandBCare,False,2019-04-19 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2975.0
3009,cust_MockBrandB_283,True,2019-06-27 12:00:00,Does MockBrandB support exporting my data to CSV?,3010.0,
2028,cust_MockBrandA_1098,True,2019-04-25 12:00:00,"Tracking says delivery attempted for order #18423, but I was home all day.",2029.0,
2684,@MockBrandBCare,False,2019-02-13 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,2683.0
774,@MockBrandASupport,False,2019-04-18 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,773.0
273,@MockBrandASupport,False,2019-06-18 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,272.0
14,@MockBrandASupport,False,2019-06-15 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,13.0
2774,cust_MockBrandB_155,True,2019-03-14 12:00:00,Does MockBrandB support exporting my data to CSV?,2775.0,
2256,cust_MockBrandA_1221,True,2019-03-11 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $46.99, I will pursue legal action with my lawyer.",2257.0,
1543,cust_MockBrandA_834,True,2019-03-26 12:00:00,MockBrandA billed my credit card after I switched payment methods.,1544.0,
510,cust_MockBrandA_278,True,2019-08-11 12:00:00,"Can I get a refund for MockBrandA order #92050, item arrived damaged.",511.0,
1035,cust_MockBrandA_564,True,2019-09-28 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,1036.0,
3089,@MockBrandBCare,False,2019-07-23 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,3088.0
2483,cust_MockBrandA_1347,True,2019-08-10 12:00:00,Why was I billed $36.99 when my plan is supposed to be $11.99?,2484.0,
3130,cust_MockBrandB_350,True,2019-05-23 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3131.0,
600,cust_MockBrandA_329,True,2019-07-22 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,601.0,
2770,@MockBrandBCare,False,2019-06-25 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2769.0
2202,@MockBrandASupport,False,2019-06-21 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2201.0
1881,@MockBrandASupport,False,2019-01-21 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1880.0
2328,@MockBrandASupport,False,2019-01-19 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,2327.0
1109,@MockBrandASupport,False,2019-05-13 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1108.0
1984,@MockBrandASupport,False,2019-06-11 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1983.0
1605,cust_MockBrandA_866,True,2019-07-28 12:00:00,"Tracking says delivery attempted for order #93614, but I was home all day.",1606.0,
1007,cust_MockBrandA_549,True,2019-07-21 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",1008.0,
3055,@MockBrandBCare,False,2019-03-20 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,3054.0
2036,cust_MockBrandA_1102,True,2019-07-14 12:00:00,Why was I billed $68.99 when my plan is supposed to be $49.99?,2037.0,
2653,cust_MockBrandB_91,True,2019-08-23 12:00:00,"Still waiting on my MockBrandB order #62178, it's been 12 days.",2654.0,
750,cust_MockBrandA_409,True,2019-02-25 12:00:00,"Someone hacked into my MockBrandA account and changed my password, please help me lock it down!",751.0,
3007,cust_MockBrandB_282,True,2019-04-21 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",3008.0,
2836,@MockBrandBCare,False,2019-04-22 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2835.0
3204,@MockBrandBCare,False,2019-03-10 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,3203.0
843,@MockBrandASupport,False,2019-06-23 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,842.0
3126,cust_MockBrandB_348,True,2019-01-17 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3127.0,
2616,@MockBrandBCare,False,2019-03-28 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2615.0
1194,cust_MockBrandA_647,True,2019-01-20 12:00:00,Didn't receive the 2FA SMS verification code to log into my MockBrandA account.,1195.0,
481,@MockBrandASupport,False,2019-02-26 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,480.0
711,cust_MockBrandA_389,True,2019-09-11 12:00:00,"MockBrandA charged me twice for the same order #42534, need this fixed.",712.0,
2131,cust_MockBrandA_1153,True,2019-08-25 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",2132.0,
2383,@MockBrandASupport,False,2019-02-24 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2382.0
1896,@MockBrandASupport,False,2019-02-15 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1895.0
838,cust_MockBrandA_459,True,2019-09-16 12:00:00,"Returned my package 10 days ago for order #58903, when will my refund be credited?",839.0,
1316,@MockBrandASupport,False,2019-02-20 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1315.0
2265,@MockBrandASupport,False,2019-02-12 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2264.0
2224,@MockBrandASupport,False,2019-01-13 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2223.0
1481,cust_MockBrandA_801,True,2019-03-21 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",1482.0,
779,cust_MockBrandA_425,True,2019-02-22 12:00:00,"Your product arrived broken for order #40886, cancel my recurring contract immediately.",780.0,
1209,@MockBrandASupport,False,2019-04-26 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1208.0
2930,@MockBrandBCare,False,2019-03-28 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,2929.0
2512,@MockBrandBCare,False,2019-09-16 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,2511.0
3096,@MockBrandBCare,False,2019-09-10 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,3095.0
2700,@MockBrandBCare,False,2019-04-21 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2699.0
1737,@MockBrandASupport,False,2019-03-15 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1736.0
2449,@MockBrandASupport,False,2019-09-20 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,2448.0
1081,cust_MockBrandA_588,True,2019-02-15 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",1082.0,
1141,cust_MockBrandA_619,True,2019-04-20 12:00:00,"Can I get a refund for MockBrandA order #12453, item arrived damaged.",1142.0,
1686,@MockBrandASupport,False,2019-07-12 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1685.0
2121,cust_MockBrandA_1148,True,2019-09-14 12:00:00,"Fourth time reporting this bug where order #26721 keeps failing, fix your platform!",2122.0,
1373,@MockBrandASupport,False,2019-09-20 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1372.0
786,cust_MockBrandA_430,True,2019-02-23 12:00:00,"Extremely disappointed with MockBrandA support response time, this is the 3rd time I've written in.",787.0,
1255,@MockBrandASupport,False,2019-06-11 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1254.0
1428,@MockBrandASupport,False,2019-04-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1427.0
784,cust_MockBrandA_429,True,2019-07-27 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,785.0,
2823,cust_MockBrandB_183,True,2019-06-13 12:00:00,"Still waiting on my MockBrandB order #45003, it's been 12 days.",2824.0,
981,@MockBrandASupport,False,2019-08-11 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,980.0
1328,@MockBrandASupport,False,2019-07-28 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1327.0
1283,cust_MockBrandA_693,True,2019-09-15 12:00:00,"Locked out of my MockBrandA account for 2 days now, no reset email arriving.",1284.0,
934,@MockBrandASupport,False,2019-01-26 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,933.0
2104,@MockBrandASupport,False,2019-05-22 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,2103.0
2435,@MockBrandASupport,False,2019-08-17 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2434.0
1184,cust_MockBrandA_642,True,2019-08-27 12:00:00,"Waiting on hold for 2 hours for order #66949, absolutely unacceptable support.",1185.0,
1112,cust_MockBrandA_604,True,2019-05-18 12:00:00,"Order #12900 never arrived and support keeps closing my ticket without a refund, 3rd time asking.",1113.0,
1099,@MockBrandASupport,False,2019-07-18 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1098.0
2577,@MockBrandBCare,False,2019-05-18 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2576.0
1031,cust_MockBrandA_562,True,2019-01-21 12:00:00,"Support promised my refund for #90634 in 3 days, it has been two weeks now.",1032.0,
258,cust_MockBrandA_142,True,2019-01-14 12:00:00,"Order #42853 never arrived and support keeps closing my ticket without a refund, 3rd time asking.",259.0,
2587,@MockBrandBCare,False,2019-06-21 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2586.0
2525,cust_MockBrandB_20,True,2019-06-12 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2526.0,
2118,cust_MockBrandA_1146,True,2019-03-20 12:00:00,"Tracking says delivery attempted for order #89621, but I was home all day.",2119.0,
